#compound = Olivine [Mg1.56Fe0.4Si0.91O4]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7336000   2.8503480e-24   1.9623171e-24   8.8803091e-25
       6.7338000   2.8501443e-24   1.9621921e-24   8.8795221e-25
       6.7340000   2.8499405e-24   1.9620626e-24   8.8787787e-25
       6.7342000   2.8497312e-24   1.9619319e-24   8.8779935e-25
       6.7344000   2.8495277e-24   1.9618048e-24   8.8772290e-25
       6.7346000   2.8493186e-24   1.9616738e-24   8.8764478e-25
       6.7348000   2.8491150e-24   1.9615472e-24   8.8756785e-25
       6.7350000   2.8489112e-24   1.9614208e-24   8.8749046e-25
       6.7352000   2.8487020e-24   1.9612887e-24   8.8741337e-25
       6.7354000   2.8484986e-24   1.9611620e-24   8.8733659e-25
       6.7356000   2.8482896e-24   1.9610289e-24   8.8726072e-25
       6.7358000   2.8480861e-24   1.9609029e-24   8.8718315e-25
       6.7360000   2.8478825e-24   1.9607759e-24   8.8710659e-25
       6.7362000   2.8476735e-24   1.9606442e-24   8.8702931e-25
       6.7364000   2.8474701e-24   1.9605176e-24   8.8695248e-25
       6.7366000   2.8472611e-24   1.9603857e-24   8.8687535e-25
       6.7368000   2.8470576e-24   1.9602594e-24   8.8679826e-25
       6.7370000   2.8468541e-24   1.9601329e-24   8.8672119e-25
       6.7372000   2.8466451e-24   1.9600001e-24   8.8664503e-25
       6.7374000   2.8464418e-24   1.9598751e-24   8.8656665e-25
       6.7376000   2.8462330e-24   1.9597434e-24   8.8648957e-25
       6.7378000   2.8460296e-24   1.9596158e-24   8.8641376e-25
       6.7380000   2.8458260e-24   1.9594894e-24   8.8633663e-25
       6.7382000   2.8456172e-24   1.9593583e-24   8.8625891e-25
       6.7384000   2.8454139e-24   1.9592308e-24   8.8618315e-25
       6.7386000   2.8452053e-24   1.9591006e-24   8.8610471e-25
       6.7388000   2.8450019e-24   1.9589734e-24   8.8602851e-25
       6.7390000   2.8447932e-24   1.9588420e-24   8.8595116e-25
       6.7392000   2.8445898e-24   1.9587153e-24   8.8587454e-25
       6.7394000   2.8443865e-24   1.9585886e-24   8.8579794e-25
       6.7396000   2.8441780e-24   1.9584588e-24   8.8571916e-25
       6.7398000   2.8439747e-24   1.9583294e-24   8.8564532e-25
       6.7400000   2.8437661e-24   1.9581996e-24   8.8556647e-25
       6.7402000   2.8435627e-24   1.9580736e-24   8.8548916e-25
       6.7404000   2.8433543e-24   1.9579426e-24   8.8541175e-25
       6.7406000   2.8431509e-24   1.9578147e-24   8.8533628e-25
       6.7408000   2.8429479e-24   1.9576872e-24   8.8526068e-25
       6.7410000   2.8427394e-24   1.9575561e-24   8.8518324e-25
       6.7412000   2.8425361e-24   1.9574293e-24   8.8510675e-25
       6.7414000   2.8423278e-24   1.9572995e-24   8.8502830e-25
