#Compound = Troilite   [FeS]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7294000   2.0866064e-24   1.2395822e-24   8.4702416e-25
       6.7296000   2.0864377e-24   1.2394842e-24   8.4695350e-25
       6.7298000   2.0862632e-24   1.2393802e-24   8.4688306e-25
       6.7300000   2.0860883e-24   1.2392760e-24   8.4681234e-25
       6.7302000   2.0859136e-24   1.2391720e-24   8.4674158e-25
       6.7304000   2.0857392e-24   1.2390679e-24   8.4667129e-25
       6.7306000   2.0855643e-24   1.2389638e-24   8.4660060e-25
       6.7308000   2.0853961e-24   1.2388659e-24   8.4653015e-25
       6.7310000   2.0852214e-24   1.2387619e-24   8.4645951e-25
       6.7312000   2.0850467e-24   1.2386578e-24   8.4638893e-25
       6.7314000   2.0848722e-24   1.2385538e-24   8.4631841e-25
       6.7316000   2.0846979e-24   1.2384498e-24   8.4624808e-25
       6.7318000   2.0845233e-24   1.2383457e-24   8.4617758e-25
       6.7320000   2.0843486e-24   1.2382417e-24   8.4610686e-25
       6.7322000   2.0841803e-24   1.2381438e-24   8.4603646e-25
       6.7324000   2.0840059e-24   1.2380399e-24   8.4596601e-25
       6.7326000   2.0838312e-24   1.2379360e-24   8.4589521e-25
       6.7328000   2.0836568e-24   1.2378321e-24   8.4582472e-25
       6.7330000   2.0834823e-24   1.2377280e-24   8.4575426e-25
       6.7332000   2.0833076e-24   1.2376241e-24   8.4568349e-25
       6.7334000   2.0831334e-24   1.2375202e-24   8.4561327e-25
       6.7336000   2.0829651e-24   1.2374224e-24   8.4554271e-25
       6.7338000   2.0827908e-24   1.2373184e-24   8.4547240e-25
       6.7340000   2.0826164e-24   1.2372146e-24   8.4540174e-25
       6.7342000   2.0824418e-24   1.2371107e-24   8.4533110e-25
       6.7344000   2.0822676e-24   1.2370068e-24   8.4526073e-25
       6.7346000   2.0820931e-24   1.2369029e-24   8.4519019e-25
       6.7348000   2.0819188e-24   1.2367990e-24   8.4511982e-25
       6.7350000   2.0817444e-24   1.2366953e-24   8.4504911e-25
       6.7352000   2.0815698e-24   1.2365913e-24   8.4497849e-25
       6.7354000   2.0814019e-24   1.2364938e-24   8.4490812e-25
       6.7356000   2.0812275e-24   1.2363899e-24   8.4483756e-25
       6.7358000   2.0810532e-24   1.2362861e-24   8.4476714e-25
       6.7360000   2.0808789e-24   1.2361823e-24   8.4469661e-25
       6.7362000   2.0807048e-24   1.2360786e-24   8.4462615e-25
       6.7364000   2.0805306e-24   1.2359747e-24   8.4455586e-25
       6.7366000   2.0803562e-24   1.2358710e-24   8.4448520e-25
       6.7368000   2.0801820e-24   1.2357672e-24   8.4441484e-25
       6.7370000   2.0800078e-24   1.2356635e-24   8.4434431e-25
       6.7372000   2.0798333e-24   1.2355597e-24   8.4427361e-25
       6.7374000   2.0796593e-24   1.2354560e-24   8.4420332e-25
       6.7376000   2.0794850e-24   1.2353523e-24   8.4413264e-25
       6.7378000   2.0793108e-24   1.2352486e-24   8.4406225e-25
       6.7380000   2.0791428e-24   1.2351511e-24   8.4399167e-25
       6.7382000   2.0789685e-24   1.2350474e-24   8.4392111e-25
       6.7384000   2.0787946e-24   1.2349437e-24   8.4385092e-25
       6.7386000   2.0786204e-24   1.2348400e-24   8.4378049e-25
       6.7388000   2.0784464e-24   1.2347364e-24   8.4371007e-25
       6.7390000   2.0782723e-24   1.2346328e-24   8.4363949e-25
       6.7392000   2.0780979e-24   1.2345291e-24   8.4356885e-25
       6.7394000   2.0779240e-24   1.2344255e-24   8.4349846e-25
       6.7396000   2.0777498e-24   1.2343219e-24   8.4342784e-25
       6.7398000   2.0775758e-24   1.2342182e-24   8.4335757e-25
       6.7400000   2.0774017e-24   1.2341146e-24   8.4328707e-25
       6.7402000   2.0772275e-24   1.2340111e-24   8.4321644e-25
       6.7404000   2.0770537e-24   1.2339075e-24   8.4314616e-25
       6.7406000   2.0768795e-24   1.2338039e-24   8.4307556e-25
       6.7408000   2.0767058e-24   1.2337004e-24   8.4300540e-25
       6.7410000   2.0765318e-24   1.2335969e-24   8.4293486e-25
       6.7412000   2.0763576e-24   1.2334933e-24   8.4286428e-25
       6.7414000   2.0761839e-24   1.2333898e-24   8.4279407e-25
       6.7416000   2.0760096e-24   1.2332862e-24   8.4272342e-25
       6.7418000   2.0758359e-24   1.2331828e-24   8.4265309e-25
       6.7420000   2.0756619e-24   1.2330794e-24   8.4258250e-25
       6.7422000   2.0754896e-24   1.2329758e-24   8.4251379e-25
       6.7424000   2.0753174e-24   1.2328724e-24   8.4244503e-25
       6.7426000   2.0751453e-24   1.2327689e-24   8.4237639e-25
       6.7428000   2.0749733e-24   1.2326654e-24   8.4230781e-25
       6.7430000   2.0748009e-24   1.2325620e-24   8.4223887e-25
       6.7432000   2.0746287e-24   1.2324586e-24   8.4217013e-25
