#Compound = Pyrrhotite  [Fe7S8] 
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7346000   2.1277270e-24   1.2444484e-24   8.8327855e-25
       6.7348000   2.1275463e-24   1.2443414e-24   8.8320487e-25
       6.7350000   2.1273738e-24   1.2442428e-24   8.8313100e-25
       6.7352000   2.1271930e-24   1.2441358e-24   8.8305712e-25
       6.7354000   2.1270124e-24   1.2440288e-24   8.8298357e-25
       6.7356000   2.1268402e-24   1.2439303e-24   8.8290996e-25
       6.7358000   2.1266596e-24   1.2438233e-24   8.8283638e-25
       6.7360000   2.1264874e-24   1.2437247e-24   8.8276267e-25
       6.7362000   2.1263065e-24   1.2436177e-24   8.8268877e-25
       6.7364000   2.1261261e-24   1.2435108e-24   8.8261526e-25
       6.7366000   2.1259539e-24   1.2434123e-24   8.8254166e-25
       6.7368000   2.1257734e-24   1.2433054e-24   8.8246797e-25
       6.7370000   2.1256011e-24   1.2432069e-24   8.8239420e-25
       6.7372000   2.1254204e-24   1.2430999e-24   8.8232050e-25
       6.7374000   2.1252398e-24   1.2429930e-24   8.8224682e-25
       6.7376000   2.1250679e-24   1.2428946e-24   8.8217328e-25
       6.7378000   2.1248874e-24   1.2427877e-24   8.8209967e-25
       6.7380000   2.1247067e-24   1.2426808e-24   8.8202590e-25
       6.7382000   2.1245344e-24   1.2425825e-24   8.8195199e-25
       6.7384000   2.1243541e-24   1.2424757e-24   8.8187847e-25
       6.7386000   2.1241821e-24   1.2423772e-24   8.8180491e-25
       6.7388000   2.1240016e-24   1.2422703e-24   8.8173131e-25
       6.7390000   2.1238212e-24   1.2421635e-24   8.8165766e-25
       6.7392000   2.1236489e-24   1.2420651e-24   8.8158382e-25
       6.7394000   2.1234686e-24   1.2419584e-24   8.8151019e-25
       6.7396000   2.1232882e-24   1.2418515e-24   8.8143668e-25
       6.7398000   2.1231164e-24   1.2417532e-24   8.8136318e-25
       6.7400000   2.1229359e-24   1.2416465e-24   8.8128939e-25
       6.7402000   2.1227553e-24   1.2415396e-24   8.8121568e-25
       6.7404000   2.1225835e-24   1.2414414e-24   8.8114210e-25
       6.7406000   2.1224030e-24   1.2413346e-24   8.8106841e-25
       6.7408000   2.1222228e-24   1.2412279e-24   8.8099490e-25
       6.7410000   2.1220509e-24   1.2411297e-24   8.8092116e-25
       6.7412000   2.1218703e-24   1.2410229e-24   8.8084740e-25
       6.7414000   2.1216901e-24   1.2409162e-24   8.8077385e-25
       6.7416000   2.1215183e-24   1.2408180e-24   8.8070027e-25
       6.7418000   2.1213380e-24   1.2407113e-24   8.8062674e-25
       6.7420000   2.1211576e-24   1.2406047e-24   8.8055295e-25
       6.7422000   2.1209875e-24   1.2405064e-24   8.8048112e-25
       6.7424000   2.1208090e-24   1.2403998e-24   8.8040917e-25
       6.7426000   2.1206305e-24   1.2402932e-24   8.8033731e-25
       6.7428000   2.1204607e-24   1.2401950e-24   8.8026576e-25
       6.7430000   2.1202823e-24   1.2400883e-24   8.8019397e-25
       6.7432000   2.1201036e-24   1.2399817e-24   8.8012185e-25
       6.7434000   2.1199252e-24   1.2398752e-24   8.8005001e-25
       6.7436000   2.1197553e-24   1.2397770e-24   8.7997830e-25
       6.7438000   2.1195770e-24   1.2396705e-24   8.7990656e-25
       6.7440000   2.1193984e-24   1.2395638e-24   8.7983456e-25
