#Compound = En90Fs10 crystalline    [Mg0.9Fe0.1SiO3]
#energy [keV], cross section [cm^2 H^-1]
#      energy      extinction      scattering      absorption
       6.7426000   2.0350667e-24   1.3799572e-24   6.5510945e-25
       6.7428000   2.0349277e-24   1.3798776e-24   6.5505009e-25
       6.7430000   2.0347832e-24   1.3797906e-24   6.5499257e-25
       6.7432000   2.0346387e-24   1.3797027e-24   6.5493606e-25
       6.7434000   2.0344944e-24   1.3796162e-24   6.5487825e-25
       6.7436000   2.0343499e-24   1.3795292e-24   6.5482068e-25
       6.7438000   2.0342110e-24   1.3794485e-24   6.5476251e-25
       6.7440000   2.0340667e-24   1.3793606e-24   6.5470609e-25
       6.7442000   2.0339222e-24   1.3792751e-24   6.5464716e-25
       6.7444000   2.0337781e-24   1.3791868e-24   6.5459133e-25
       6.7446000   2.0336391e-24   1.3791068e-24   6.5453235e-25
       6.7448000   2.0334950e-24   1.3790192e-24   6.5447576e-25
       6.7450000   2.0333506e-24   1.3789318e-24   6.5441875e-25
       6.7452000   2.0332063e-24   1.3788448e-24   6.5436154e-25
       6.7454000   2.0330623e-24   1.3787586e-24   6.5430368e-25
       6.7456000   2.0329233e-24   1.3786770e-24   6.5424630e-25
       6.7458000   2.0327794e-24   1.3785906e-24   6.5418885e-25
       6.7460000   2.0326352e-24   1.3785038e-24   6.5413147e-25
       6.7462000   2.0324909e-24   1.3784168e-24   6.5407413e-25
       6.7464000   2.0323470e-24   1.3783309e-24   6.5401614e-25
       6.7466000   2.0322081e-24   1.3782487e-24   6.5395938e-25
       6.7468000   2.0320642e-24   1.3781619e-24   6.5390233e-25
       6.7470000   2.0319201e-24   1.3780755e-24   6.5384461e-25
       6.7472000   2.0317761e-24   1.3779888e-24   6.5378726e-25
       6.7474000   2.0316322e-24   1.3779016e-24   6.5373064e-25
       6.7476000   2.0314935e-24   1.3778214e-24   6.5367206e-25
       6.7478000   2.0313497e-24   1.3777341e-24   6.5361554e-25
       6.7480000   2.0312057e-24   1.3776482e-24   6.5355744e-25
       6.7482000   2.0310617e-24   1.3775606e-24   6.5350111e-25
       6.7484000   2.0309179e-24   1.3774740e-24   6.5344388e-25
       6.7486000   2.0307793e-24   1.3773937e-24   6.5338559e-25
       6.7488000   2.0306356e-24   1.3773065e-24   6.5332916e-25
       6.7490000   2.0304917e-24   1.3772197e-24   6.5327202e-25
       6.7492000   2.0303479e-24   1.3771333e-24   6.5321456e-25
       6.7494000   2.0302041e-24   1.3770464e-24   6.5315776e-25
       6.7496000   2.0300657e-24   1.3769654e-24   6.5310027e-25
       6.7498000   2.0299220e-24   1.3768784e-24   6.5304364e-25
       6.7500000   2.0297783e-24   1.3767923e-24   6.5298601e-25
       6.7502000   2.0296345e-24   1.3767059e-24   6.5292862e-25
       6.7504000   2.0294909e-24   1.3766196e-24   6.5287131e-25
       6.7506000   2.0293525e-24   1.3765373e-24   6.5281514e-25
       6.7508000   2.0292089e-24   1.3764520e-24   6.5275693e-25
       6.7510000   2.0290653e-24   1.3763653e-24   6.5270000e-25
       6.7512000   2.0289216e-24   1.3762779e-24   6.5264375e-25
       6.7514000   2.0287782e-24   1.3761923e-24   6.5258592e-25
       6.7516000   2.0286399e-24   1.3761109e-24   6.5252904e-25
       6.7518000   2.0284965e-24   1.3760240e-24   6.5247250e-25
       6.7520000   2.0283528e-24   1.3759377e-24   6.5241507e-25
